301											
1	0	0	0	1	0	0	0	1	0.4	-0.5	1.5
1	0	0	0	1	0	0	0	1	0.4	-0.483333333	1.5
1	0	0	0	1	0	0	0	1	0.4	-0.466666667	1.5
1	0	0	0	1	0	0	0	1	0.4	-0.45	1.5
1	0	0	0	1	0	0	0	1	0.4	-0.433333333	1.5
1	0	0	0	1	0	0	0	1	0.4	-0.416666667	1.5
1	0	0	0	1	0	0	0	1	0.4	-0.4	1.5
1	0	0	0	1	0	0	0	1	0.4	-0.383333333	1.5
1	0	0	0	1	0	0	0	1	0.4	-0.366666667	1.5
1	0	0	0	1	0	0	0	1	0.4	-0.35	1.5
1	0	0	0	1	0	0	0	1	0.4	-0.333333333	1.5
1	0	0	0	1	0	0	0	1	0.4	-0.316666667	1.5
1	0	0	0	1	0	0	0	1	0.4	-0.3	1.5
1	0	0	0	1	0	0	0	1	0.4	-0.283333333	1.5
1	0	0	0	1	0	0	0	1	0.4	-0.266666667	1.5
1	0	0	0	1	0	0	0	1	0.4	-0.25	1.5
1	0	0	0	1	0	0	0	1	0.4	-0.233333333	1.5
1	0	0	0	1	0	0	0	1	0.4	-0.216666667	1.5
1	0	0	0	1	0	0	0	1	0.4	-0.2	1.5
1	0	0	0	1	0	0	0	1	0.4	-0.183333333	1.5
1	0	0	0	1	0	0	0	1	0.4	-0.166666667	1.5
1	0	0	0	1	0	0	0	1	0.4	-0.15	1.5
1	0	0	0	1	0	0	0	1	0.4	-0.133333333	1.5
1	0	0	0	1	0	0	0	1	0.4	-0.116666667	1.5
1	0	0	0	1	0	0	0	1	0.4	-0.1	1.5
1	0	0	0	1	0	0	0	1	0.4	-0.083333333	1.5
1	0	0	0	1	0	0	0	1	0.4	-0.066666667	1.5
1	0	0	0	1	0	0	0	1	0.4	-0.05	1.5
1	0	0	0	1	0	0	0	1	0.4	-0.033333333	1.5
1	0	0	0	1	0	0	0	1	0.4	-0.016666667	1.5
1	0	0	0	1	0	0	0	1	0.4	-1.80411E-15	1.5
1	0	0	0	1	0	0	0	1	0.4	0.016666667	1.5
1	0	0	0	1	0	0	0	1	0.4	0.033333333	1.5
1	0	0	0	1	0	0	0	1	0.4	0.05	1.5
1	0	0	0	1	0	0	0	1	0.4	0.066666667	1.5
1	0	0	0	1	0	0	0	1	0.4	0.083333333	1.5
1	0	0	0	1	0	0	0	1	0.4	0.1	1.5
1	0	0	0	1	0	0	0	1	0.4	0.116666667	1.5
1	0	0	0	1	0	0	0	1	0.4	0.133333333	1.5
1	0	0	0	1	0	0	0	1	0.4	0.15	1.5
1	0	0	0	1	0	0	0	1	0.4	0.166666667	1.5
1	0	0	0	1	0	0	0	1	0.4	0.183333333	1.5
1	0	0	0	1	0	0	0	1	0.4	0.2	1.5
1	0	0	0	1	0	0	0	1	0.4	0.216666667	1.5
1	0	0	0	1	0	0	0	1	0.4	0.233333333	1.5
1	0	0	0	1	0	0	0	1	0.4	0.25	1.5
1	0	0	0	1	0	0	0	1	0.4	0.266666667	1.5
1	0	0	0	1	0	0	0	1	0.4	0.283333333	1.5
1	0	0	0	1	0	0	0	1	0.4	0.3	1.5
1	0	0	0	1	0	0	0	1	0.4	0.316666667	1.5
1	0	0	0	1	0	0	0	1	0.4	0.333333333	1.5
1	0	0	0	1	0	0	0	1	0.4	0.35	1.5
1	0	0	0	1	0	0	0	1	0.4	0.366666667	1.5
1	0	0	0	1	0	0	0	1	0.4	0.383333333	1.5
1	0	0	0	1	0	0	0	1	0.4	0.4	1.5
1	0	0	0	1	0	0	0	1	0.4	0.416666667	1.5
1	0	0	0	1	0	0	0	1	0.4	0.433333333	1.5
1	0	0	0	1	0	0	0	1	0.4	0.45	1.5
1	0	0	0	1	0	0	0	1	0.4	0.466666667	1.5
1	0	0	0	1	0	0	0	1	0.4	0.483333333	1.5
1	0	0	0	1	0	0	0	1	0.4	0.5	1.5
1	0	0	0	1	0	0	0	1	0.4	0.5	1.485
1	0	0	0	1	0	0	0	1	0.4	0.5	1.47
1	0	0	0	1	0	0	0	1	0.4	0.5	1.455
1	0	0	0	1	0	0	0	1	0.4	0.5	1.44
1	0	0	0	1	0	0	0	1	0.4	0.5	1.425
1	0	0	0	1	0	0	0	1	0.4	0.5	1.41
1	0	0	0	1	0	0	0	1	0.4	0.5	1.395
1	0	0	0	1	0	0	0	1	0.4	0.5	1.38
1	0	0	0	1	0	0	0	1	0.4	0.5	1.365
1	0	0	0	1	0	0	0	1	0.4	0.5	1.35
1	0	0	0	1	0	0	0	1	0.4	0.5	1.335
1	0	0	0	1	0	0	0	1	0.4	0.5	1.32
1	0	0	0	1	0	0	0	1	0.4	0.5	1.305
1	0	0	0	1	0	0	0	1	0.4	0.5	1.29
1	0	0	0	1	0	0	0	1	0.4	0.5	1.275
1	0	0	0	1	0	0	0	1	0.4	0.5	1.26
1	0	0	0	1	0	0	0	1	0.4	0.5	1.245
1	0	0	0	1	0	0	0	1	0.4	0.5	1.23
1	0	0	0	1	0	0	0	1	0.4	0.5	1.215
1	0	0	0	1	0	0	0	1	0.4	0.5	1.2
1	0	0	0	1	0	0	0	1	0.4	0.483333333	1.2
1	0	0	0	1	0	0	0	1	0.4	0.466666667	1.2
1	0	0	0	1	0	0	0	1	0.4	0.45	1.2
1	0	0	0	1	0	0	0	1	0.4	0.433333333	1.2
1	0	0	0	1	0	0	0	1	0.4	0.416666667	1.2
1	0	0	0	1	0	0	0	1	0.4	0.4	1.2
1	0	0	0	1	0	0	0	1	0.4	0.383333333	1.2
1	0	0	0	1	0	0	0	1	0.4	0.366666667	1.2
1	0	0	0	1	0	0	0	1	0.4	0.35	1.2
1	0	0	0	1	0	0	0	1	0.4	0.333333333	1.2
1	0	0	0	1	0	0	0	1	0.4	0.316666667	1.2
1	0	0	0	1	0	0	0	1	0.4	0.3	1.2
1	0	0	0	1	0	0	0	1	0.4	0.283333333	1.2
1	0	0	0	1	0	0	0	1	0.4	0.266666667	1.2
1	0	0	0	1	0	0	0	1	0.4	0.25	1.2
1	0	0	0	1	0	0	0	1	0.4	0.233333333	1.2
1	0	0	0	1	0	0	0	1	0.4	0.216666667	1.2
1	0	0	0	1	0	0	0	1	0.4	0.2	1.2
1	0	0	0	1	0	0	0	1	0.4	0.183333333	1.2
1	0	0	0	1	0	0	0	1	0.4	0.166666667	1.2
1	0	0	0	1	0	0	0	1	0.4	0.15	1.2
1	0	0	0	1	0	0	0	1	0.4	0.133333333	1.2
1	0	0	0	1	0	0	0	1	0.4	0.116666667	1.2
1	0	0	0	1	0	0	0	1	0.4	0.1	1.2
1	0	0	0	1	0	0	0	1	0.4	0.083333333	1.2
1	0	0	0	1	0	0	0	1	0.4	0.066666667	1.2
1	0	0	0	1	0	0	0	1	0.4	0.05	1.2
1	0	0	0	1	0	0	0	1	0.4	0.033333333	1.2
1	0	0	0	1	0	0	0	1	0.4	0.016666667	1.2
1	0	0	0	1	0	0	0	1	0.4	1.04083E-16	1.2
1	0	0	0	1	0	0	0	1	0.4	-0.016666667	1.2
1	0	0	0	1	0	0	0	1	0.4	-0.033333333	1.2
1	0	0	0	1	0	0	0	1	0.4	-0.05	1.2
1	0	0	0	1	0	0	0	1	0.4	-0.066666667	1.2
1	0	0	0	1	0	0	0	1	0.4	-0.083333333	1.2
1	0	0	0	1	0	0	0	1	0.4	-0.1	1.2
1	0	0	0	1	0	0	0	1	0.4	-0.116666667	1.2
1	0	0	0	1	0	0	0	1	0.4	-0.133333333	1.2
1	0	0	0	1	0	0	0	1	0.4	-0.15	1.2
1	0	0	0	1	0	0	0	1	0.4	-0.166666667	1.2
1	0	0	0	1	0	0	0	1	0.4	-0.183333333	1.2
1	0	0	0	1	0	0	0	1	0.4	-0.2	1.2
1	0	0	0	1	0	0	0	1	0.4	-0.216666667	1.2
1	0	0	0	1	0	0	0	1	0.4	-0.233333333	1.2
1	0	0	0	1	0	0	0	1	0.4	-0.25	1.2
1	0	0	0	1	0	0	0	1	0.4	-0.266666667	1.2
1	0	0	0	1	0	0	0	1	0.4	-0.283333333	1.2
1	0	0	0	1	0	0	0	1	0.4	-0.3	1.2
1	0	0	0	1	0	0	0	1	0.4	-0.316666667	1.2
1	0	0	0	1	0	0	0	1	0.4	-0.333333333	1.2
1	0	0	0	1	0	0	0	1	0.4	-0.35	1.2
1	0	0	0	1	0	0	0	1	0.4	-0.366666667	1.2
1	0	0	0	1	0	0	0	1	0.4	-0.383333333	1.2
1	0	0	0	1	0	0	0	1	0.4	-0.4	1.2
1	0	0	0	1	0	0	0	1	0.4	-0.416666667	1.2
1	0	0	0	1	0	0	0	1	0.4	-0.433333333	1.2
1	0	0	0	1	0	0	0	1	0.4	-0.45	1.2
1	0	0	0	1	0	0	0	1	0.4	-0.466666667	1.2
1	0	0	0	1	0	0	0	1	0.4	-0.483333333	1.2
1	0	0	0	1	0	0	0	1	0.4	-0.5	1.2
1	0	0	0	1	0	0	0	1	0.4	-0.5	1.185
1	0	0	0	1	0	0	0	1	0.4	-0.5	1.17
1	0	0	0	1	0	0	0	1	0.4	-0.5	1.155
1	0	0	0	1	0	0	0	1	0.4	-0.5	1.14
1	0	0	0	1	0	0	0	1	0.4	-0.5	1.125
1	0	0	0	1	0	0	0	1	0.4	-0.5	1.11
1	0	0	0	1	0	0	0	1	0.4	-0.5	1.095
1	0	0	0	1	0	0	0	1	0.4	-0.5	1.08
1	0	0	0	1	0	0	0	1	0.4	-0.5	1.065
